snapshot_date,dataset,location_id,name,provider_id,address_1,address_2,town,county,provider_postcode,organisation_name,brand_name,city,town,district,organisation_postcode,capacity,in-house,nursing_flag,domiciliary_flag,residential_flag,all_care_flag,nursing_client_count,nursing_chc_client_count,nursing_agreement_count,nursing_chc_agreement_count,domiciliary_client_count,domiciliary_chc_client_count,domiciliary_agreement_count,domiciliary_chc_agreement_count,residential_client_count,residential_chc_client_count,residential_agreement_count,residential_chc_agreement_count,all_client_count,all_chc_client_count,all_agreement_count,all_chc_agreement_count,%_of_the_registered_beds_we_buy,occupancy,not_inspected_yet,care_home_service_with_nursing,care_home_service_without_nursing,domiciliary_care_service,children_0-3_years,children_13-18_years,children_4-12_years,dementia,learning_disabilities_or_autistic_spectrum_disorder,mental_health,older_people,people_detained_under_the_mental_health_act,people_who_misuse_drugs_and_alcohol,people_with_an_eating_disorder,physical_disability,sensory_impairment,whole_population,younger_adults,standards_respecting,standards_respecting_levelofconcern,standards_respecting_compliant,standards_consent_to_care,standards_consent_to_care_levelofconcern,standards_consent_to_care_compliant,standards_fees,standards_fees_levelofconcern,standards_fees_compliant,standards_care_and_welfare,standards_care_and_welfare_levelofconcern,standards_care_and_welfare_compliant,standards_nutrition,standards_nutrition_levelofconcern,standards_nutrition_compliant,standards_cooperating,standards_cooporating_levelofconcern,standards_cooperating_compliant,standards_safeguarding,standards_safeguarding_levelofconcern,standards_safeguarding_compliant,standards_cleanliness,standards_cleanliness_levelofconcern,standards_cleanliness_compliant,standards_medicine,standards_medicines_levelofconcern,standards_medicines_compliant,standards_safety_premises,standards_safety_premises_levelofconcern,standards_safety_premises_compliant,standards_safety_equipment,standards_safety_equipment_levelofconcern,standards_safety_equipment_compliant,standards_requirments_workers,standards_requirments_workers_levelofconcern,standards_requirments_workers_compliant,standards_staffing,standards_staffing_levelofconcern,standards_staffing_compliant,standards_supporting_staff,standards_supporting_staff_levelofconcern,standards_supporting_staff_compliant,standards_quality_monitoring,standards_quality_monitoring_levelofconcern,standards_quality_monitoring_compliant,standards_complaints,standards_compliants_levelofconcern,standards_complaints_compliant,standards_other_incidents,standards_other_incidents_levelofconcern,standards_other_incidents_compliant,standards_records,standards_records_levelofconcern,standards_records_compliant,standards_managers,standards_managers_levelofconcern,standards_managers_compliant,standards_notifications,standards_notifications_levelofconcern,standards_notifications_compliant,major_concern,moderate_concern,minor_concern,location_compliance_status,meets_dcc_quality_threshhold,care_home_res_or_nurs,on_home_vacancies_list,new_style_cqc_report
01/02/2015,19,1-117065164,Wolborough Court,1-101716743,32A College Road,,Newton Abbot,Devon,TQ12 1EQ,Mrs Nicola Rogers & Mr Guy Rogers,,Newton Abbot,Teignbridge,Southern,TQ12 1EQ,25,N,N,N,Y,Y,0,0,0,0,0,0,0,0,5,0,6,0,5,0,6,0,0,0,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,Y,N,N,N,Respecting and involving people who use services,Compliance,Compliant,Consent to care and treatment,Compliant,Compliant,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,,,Cooperating with other providers,,,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,,,Management of medicines,Compliant,Compliant,Safety and suitability of premises,,,"Safety, availability and suitability of equipment",,,Requirements relating to workers,,,Staffing,Compliance,Compliant,Supporting workers,Compliant,Compliant,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,,,Notification of other incidents,,,Records,Compliant,Compliant,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,Y,0,0
01/02/2015,19,1-117150445,Fernbank House,1-101627582,Torrs Park,,Ilfracombe,Devon,EX34 8AZ,Mr & Mrs T Leek,,Ilfracombe,North Devon,Northern,EX34 8AZ,11,N,N,N,Y,Y,0,0,0,0,0,0,0,0,6,5,10,1,6,5,10,1,0,0,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,Compliant,Compliant,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,,,Cooperating with other providers,,,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,,,Management of medicines,Compliant,Compliant,Safety and suitability of premises,,,"Safety, availability and suitability of equipment",,,Requirements relating to workers,,,Staffing,Compliant,Compliant,Supporting workers,Compliant,Compliant,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,,,Notification of other incidents,,,Records,Compliant,Compliant,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,Y,0,0
01/02/2015,19,1-117290814,Garston Manor Nursing Home,1-101716680,10 Knowles Hill Road,,Newton Abbot,Devon,TQ12 2PW,Mr & Mrs R M Parkhouse,,Newton Abbot,Teignbridge,Southern,TQ12 2PW,26,N,Y,N,Y,Y,17,5,26,5,0,0,0,0,5,0,2,0,18,5,28,5,0,0,N,Y,N,N,N,N,N,Y,N,Y,Y,N,N,N,Y,N,N,N,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,,,Fees,,,Care and welfare of people who use services,Non Compliant Moderate Impact,Non Compliant,Meeting nutritional needs,,,Cooperating with other providers,,,Safeguarding people who use services from abuse,Non Compliant Moderate Impact,Non Compliant,Cleanliness and infection control,,,Management of medicines,Non Compliant Moderate Impact,Non Compliant,Safety and suitability of premises,,,"Safety, availability and suitability of equipment",Compliance,Compliant,Requirements relating to workers,Compliant,Compliant,Staffing,Non Compliant Moderate Impact,Non Compliant,Supporting workers,Compliance,Compliant,Assessing and monitoring the quality of service provision,Non Compliant Moderate Impact,Non Compliant,Complaints,,,Notification of other incidents,,,Records,,,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,5,0,Non Compliant,No,Y,0,0
01/02/2015,19,1-117320588,Doveridge Care Home,1-101614481,South Street,,Colyton,Devon,EX24 6PS,Doveleigh Care Limited,,Seaton,East Devon,Eastern,EX12 2JD,20,N,N,N,Y,Y,0,0,0,0,0,0,0,0,13,0,20,0,13,0,20,0,0,0,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,Compliant,Compliant,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,,,Cooperating with other providers,,,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,,,Management of medicines,Compliant,Compliant,Safety and suitability of premises,,,"Safety, availability and suitability of equipment",,,Requirements relating to workers,Compliant,Compliant,Staffing,,,Supporting workers,Compliant,Compliant,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,Compliant,Compliant,Notification of other incidents,,,Records,,,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,Y,0,0
01/02/2015,19,1-117320606,Dove Court Care Home,1-101614481,Seaton Down Hill,,Seaton,Devon,EX12 2JD,Doveleigh Care Limited,,Seaton,East Devon,Eastern,EX12 2JD,32,N,N,N,Y,Y,0,0,0,0,0,0,0,0,8,5,15,1,8,5,15,1,0,0,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,Respecting and involving people who use services,Compliance,Compliant,Consent to care and treatment,Compliance,Compliant,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,Compliant,Compliant,Cooperating with other providers,,,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,Compliance,Compliant,Management of medicines,,,Safety and suitability of premises,Compliant,Compliant,"Safety, availability and suitability of equipment",Compliant,Compliant,Requirements relating to workers,Compliant,Compliant,Staffing,,,Supporting workers,Compliance,Compliant,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,Compliant,Compliant,Notification of other incidents,,,Records,,,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,Y,0,0
01/02/2015,19,1-117333156,Pinehurst Care Home,1-101643701,14 Chambercombe Park Road,,Ilfracombe,Devon,EX34 9QN,Pinehurst Care Home Limited,,Ilfracombe,North Devon,Northern,EX34 9QN,23,N,N,N,Y,Y,0,0,0,0,0,0,0,0,9,0,18,0,9,0,18,0,0,0,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,,,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,,,Cooperating with other providers,,,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,Compliant,Compliant,Management of medicines,Compliant,Compliant,Safety and suitability of premises,Non Compliant Minor Impact,Non Compliant,"Safety, availability and suitability of equipment",,,Requirements relating to workers,,,Staffing,Compliant,Compliant,Supporting workers,Compliant,Compliant,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,,,Notification of other incidents,,,Records,Non Compliant Minor Impact,Non Compliant,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,2,Non Compliant,Yes,Y,0,0
01/02/2015,19,1-117501122,Oakwood,1-101661805,Oakwood Court College,7-9 Oakpark Villas,Dawlish,Devon,EX7 0DE,Phoenix Learning and Care Limited,,Barnstaple,Teignbridge,Southern,EX31 1JE,0,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,Yes,N,1,0
01/02/2015,19,1-117501153,Eldra Court,1-101661805,Third Drive,off Landscore Road,Teignmouth,Devon,TQ14 9JT,Phoenix Learning and Care Limited,,Barnstaple,Teignbridge,Southern,EX31 1JE,7,N,N,N,Y,Y,0,0,0,0,0,0,0,0,5,0,2,0,5,0,2,0,0,0,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,,,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,,,Cooperating with other providers,,,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,,,Management of medicines,,,Safety and suitability of premises,,,"Safety, availability and suitability of equipment",,,Requirements relating to workers,,,Staffing,,,Supporting workers,Compliant,Compliant,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,,,Notification of other incidents,,,Records,,,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,Y,0,0
01/02/2015,19,1-117576456,New Mill House,1-101661796,2 Mill Street,,Honiton,Devon,EX14 1AQ,Parkview Society Limited,,Newton Abbot,East Devon,Eastern,TQ12 1QG,6,N,N,N,Y,Y,0,0,0,0,0,0,0,0,5,0,4,0,5,0,4,0,0,0,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,Compliant,Compliant,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,,,Cooperating with other providers,,,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,,,Management of medicines,Compliant,Compliant,Safety and suitability of premises,,,"Safety, availability and suitability of equipment",,,Requirements relating to workers,,,Staffing,Compliant,Compliant,Supporting workers,Compliant,Compliant,Assessing and monitoring the quality of service provision,Compliance,Compliant,Complaints,Compliant,Compliant,Notification of other incidents,,,Records,Compliant,Compliant,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,Y,0,0
01/02/2015,19,1-117576472,College House,1-101661796,22-26 Keyberry Road,,Newton Abbot,Devon,TQ12 1BX,Parkview Society Limited,,Newton Abbot,Teignbridge,Southern,TQ12 1QG,12,N,N,N,Y,Y,0,0,0,0,0,0,0,0,9,0,9,0,9,0,9,0,0,0,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,Compliant,Compliant,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,Compliant,Compliant,Cooperating with other providers,Compliance,Compliant,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,Compliance,Compliant,Management of medicines,Compliance,Compliant,Safety and suitability of premises,Compliant,Compliant,"Safety, availability and suitability of equipment",Compliance,Compliant,Requirements relating to workers,Compliant,Compliant,Staffing,Compliant,Compliant,Supporting workers,Compliance,Compliant,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,Compliance,Compliant,Notification of other incidents,,,Records,Compliant,Compliant,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,Y,0,0
01/02/2015,19,1-117576514,Pennhaven,1-101661796,36 Powderham Crescent,,Exeter,Devon,EX4 6BZ,Parkview Society Limited,,Newton Abbot,Exeter,Eastern,TQ12 1QG,8,N,N,N,Y,Y,0,0,0,0,0,0,0,0,7,0,7,0,7,0,7,0,0,0,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,Compliant,Compliant,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,Compliant,Compliant,Cooperating with other providers,,,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,,,Management of medicines,Compliant,Compliant,Safety and suitability of premises,Compliant,Compliant,"Safety, availability and suitability of equipment",,,Requirements relating to workers,Compliant,Compliant,Staffing,Compliant,Compliant,Supporting workers,Compliance,Compliant,Assessing and monitoring the quality of service provision,Compliance,Compliant,Complaints,Compliant,Compliant,Notification of other incidents,,,Records,Compliant,Compliant,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,Y,0,0
01/02/2015,19,1-117596032,New Key,1-101692427,10A Dart Marine Park,Steamer Quay Road,Totnes,Devon,TQ9 5AL,KPW Newkey Limited,,Totnes,South Hams,Southern,TQ9 5AL,0,N,N,Y,N,Y,0,0,0,0,2,0,3,0,0,0,0,0,5,0,3,0,0,0,N,N,N,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,,,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,,,Cooperating with other providers,,,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,,,Management of medicines,,,Safety and suitability of premises,,,"Safety, availability and suitability of equipment",,,Requirements relating to workers,Compliant,Compliant,Staffing,Compliant,Compliant,Supporting workers,Compliant,Compliant,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,Compliant,Compliant,Notification of other incidents,,,Records,,,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,N,1,0
01/02/2015,19,1-117636365,Lakeside Care Home,1-101718295,Lower Maddaford,Southcott,Okehampton,Devon,EX20 4NL,Roger Langbridge and Partners,,Okehampton,West Devon,Southern,EX20 4NL,29,N,N,N,Y,Y,0,0,0,0,0,0,0,0,6,0,12,0,6,0,12,0,0,0,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Respecting and involving people who use services,Compliance,Compliant,Consent to care and treatment,Compliant,Compliant,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,,,Cooperating with other providers,Compliant,Compliant,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,,,Management of medicines,Compliant,Compliant,Safety and suitability of premises,Compliant,Compliant,"Safety, availability and suitability of equipment",,,Requirements relating to workers,Compliant,Compliant,Staffing,Compliant,Compliant,Supporting workers,Compliant,Compliant,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,Compliant,Compliant,Notification of other incidents,,,Records,Compliant,Compliant,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,Y,0,0
01/02/2015,19,1-117649685,Meadowside Residential Home,1-101661832,41 Highweek Road,,Newton Abbot,Devon,TQ12 1TR,Newton Abbot & District Society for the M/Handicapped,,Newton Abbot,Teignbridge,Southern,TQ12 1TR,11,N,N,N,Y,Y,0,0,0,0,0,0,0,0,9,0,9,0,9,0,9,0,0,0,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,Compliant,Compliant,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,,,Cooperating with other providers,,,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,,,Management of medicines,Compliant,Compliant,Safety and suitability of premises,Compliant,Compliant,"Safety, availability and suitability of equipment",,,Requirements relating to workers,,,Staffing,Compliant,Compliant,Supporting workers,Compliant,Compliant,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,Compliant,Compliant,Notification of other incidents,,,Records,,,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,Y,0,0
01/02/2015,19,1-117663302,Surecare Exeter & East Devon,1-101719880,Harepathstead Farm,Westwood,Exeter,Devon,EX5 3DF,Jill Annette Adams,,Exeter,East Devon,Eastern,EX5 3DF,0,N,N,Y,N,Y,0,0,0,0,3,5,4,3,0,0,0,0,5,5,4,3,0,0,N,N,N,Y,N,N,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,,,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,,,Cooperating with other providers,,,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,,,Management of medicines,,,Safety and suitability of premises,,,"Safety, availability and suitability of equipment",,,Requirements relating to workers,Non Compliant Minor Impact,Non Compliant,Staffing,Compliant,Compliant,Supporting workers,Compliant,Compliant,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,,,Notification of other incidents,,,Records,Compliant,Compliant,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,1,Non Compliant,Yes,N,1,1
01/02/2015,19,1-117977488,Moreton,1-102642904,13 Drakes Avenue,,Exmouth,Devon,EX8 4AA,Methodist Homes,Methodist Homes,Derby,East Devon,Eastern,DE1 2EQ,35,N,N,N,Y,Y,0,0,0,0,0,0,0,0,16,0,19,0,16,0,19,0,0,0,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,Compliant,Compliant,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,,,Cooperating with other providers,,,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,Compliant,Compliant,Management of medicines,Compliant,Compliant,Safety and suitability of premises,,,"Safety, availability and suitability of equipment",,,Requirements relating to workers,Compliant,Compliant,Staffing,Compliant,Compliant,Supporting workers,Compliant,Compliant,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,,,Notification of other incidents,,,Records,,,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,Y,0,0
01/02/2015,19,1-117988240,Hadley Care,1-101688345,Jevington Hall,"Rectory Road, Combe Martin",Ilfracombe,Devon,EX34 0NS,Hadley Care Limited,,Ilfracombe,North Devon,Northern,EX34 0NS,0,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,Y,N,N,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,Compliant,Compliant,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,Compliance,Compliant,Cooperating with other providers,Compliance,Compliant,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,Compliance,Compliant,Management of medicines,Compliant,Compliant,Safety and suitability of premises,,,"Safety, availability and suitability of equipment",Compliance,Compliant,Requirements relating to workers,Compliant,Compliant,Staffing,Compliant,Compliant,Supporting workers,Compliant,Compliant,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,Compliant,Compliant,Notification of other incidents,,,Records,Compliance,Compliant,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,N,1,0
